resp.id,ques,alt,choice,none,accessibility,authentication,customisation,video,adopters
78,13,1,2,2,mobile,simple,medium,multi_person,0.23
78,13,2,0,2,web,two_factor,medium,one_to_one,0.76
78,13,3,0,2,web,multi_factor,low,one_to_one,0.76
78,13,4,0,1,0,0,0,0,0
78,14,1,2,2,mobile,multi_factor,low,one_to_one,0.98
78,14,2,0,2,web,two_factor,medium,one_to_one,0.98
78,14,3,0,2,mobile,simple,medium,multi_person,0.76
78,14,4,0,1,0,0,0,0,0
79,1,1,1,2,web,multi_factor,high,one_to_one,0.98
79,1,2,0,2,mobile,two_factor,high,one_to_one,0.98
79,1,3,0,2,mobile,two_factor,low,one_to_one,0.45
79,1,4,0,1,0,0,0,0,0
79,2,1,3,2,web,two_factor,medium,multi_person,0.01
79,2,2,0,2,web,two_factor,medium,one_to_one,0.01
79,2,3,0,2,web,multi_factor,high,multi_person,0.98
79,2,4,0,1,0,0,0,0,0
79,3,1,3,2,web,multi_factor,low,multi_person,0.45
79,3,2,0,2,mobile,multi_factor,low,one_to_one,0.98
79,3,3,0,2,mobile,multi_factor,high,multi_person,0.98
79,3,4,0,1,0,0,0,0,0
79,4,1,1,2,web,two_factor,high,multi_person,0.98
79,4,2,0,2,mobile,simple,medium,one_to_one,0.45
79,4,3,0,2,web,two_factor,high,multi_person,0.76
79,4,4,0,1,0,0,0,0,0
79,5,1,1,2,mobile,multi_factor,high,one_to_one,0.98
79,5,2,0,2,web,multi_factor,high,one_to_one,0.01
79,5,3,0,2,mobile,two_factor,high,multi_person,0.76
79,5,4,0,1,0,0,0,0,0
79,6,1,4,2,mobile,simple,low,multi_person,0.01
79,6,2,0,2,mobile,simple,low,multi_person,0.23
79,6,3,0,2,mobile,simple,medium,one_to_one,0.23
79,6,4,0,1,0,0,0,0,0
79,7,1,1,2,mobile,simple,high,multi_person,0.76
79,7,2,0,2,mobile,simple,medium,multi_person,0.23
79,7,3,0,2,web,simple,medium,one_to_one,0.23
79,7,4,0,1,0,0,0,0,0
79,8,1,2,2,mobile,simple,medium,one_to_one,0.01
79,8,2,0,2,web,two_factor,high,multi_person,0.76
79,8,3,0,2,mobile,two_factor,low,multi_person,0.23
79,8,4,0,1,0,0,0,0,0
79,9,1,3,2,web,simple,high,multi_person,0.01
79,9,2,0,2,mobile,simple,medium,one_to_one,0.45
79,9,3,0,2,web,multi_factor,low,one_to_one,0.98
79,9,4,0,1,0,0,0,0,0
79,10,1,2,2,web,multi_factor,medium,multi_person,0.23
79,10,2,0,2,web,simple,high,one_to_one,0.98
79,10,3,0,2,mobile,simple,high,multi_person,0.23
79,10,4,0,1,0,0,0,0,0
79,11,1,2,2,mobile,simple,medium,one_to_one,0.76
79,11,2,0,2,mobile,simple,high,multi_person,0.98
79,11,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
79,11,4,0,1,0,0,0,0,0
79,12,1,1,2,web,multi_factor,low,multi_person,0.76
79,12,2,0,2,web,multi_factor,low,one_to_one,0.01
79,12,3,0,2,mobile,simple,medium,one_to_one,0.45
79,12,4,0,1,0,0,0,0,0
79,13,1,2,2,mobile,multi_factor,low,multi_person,0.45
79,13,2,0,2,mobile,simple,medium,multi_person,0.45
79,13,3,0,2,mobile,multi_factor,medium,one_to_one,0.01
79,13,4,0,1,0,0,0,0,0
79,14,1,3,2,mobile,simple,high,multi_person,0.01
79,14,2,0,2,web,two_factor,medium,one_to_one,0.01
79,14,3,0,2,mobile,multi_factor,low,multi_person,0.98
79,14,4,0,1,0,0,0,0,0
80,1,1,3,2,mobile,multi_factor,low,one_to_one,0.98
80,1,2,0,2,mobile,simple,high,multi_person,0.98
80,1,3,0,2,mobile,multi_factor,medium,multi_person,0.98
80,1,4,0,1,0,0,0,0,0
80,2,1,1,2,web,multi_factor,high,one_to_one,0.98
80,2,2,0,2,web,multi_factor,medium,one_to_one,0.23
80,2,3,0,2,web,multi_factor,medium,one_to_one,0.76
80,2,4,0,1,0,0,0,0,0
80,3,1,2,2,web,simple,high,one_to_one,0.45
80,3,2,0,2,web,two_factor,low,multi_person,0.98
80,3,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
80,3,4,0,1,0,0,0,0,0
80,4,1,1,2,mobile,simple,high,one_to_one,0.98
80,4,2,0,2,web,simple,high,multi_person,0.76
80,4,3,0,2,web,multi_factor,high,multi_person,0.23
80,4,4,0,1,0,0,0,0,0
80,5,1,2,2,web,two_factor,low,one_to_one,0.23
80,5,2,0,2,mobile,multi_factor,high,one_to_one,0.76
80,5,3,0,2,web,simple,low,multi_person,0.01
80,5,4,0,1,0,0,0,0,0
80,6,1,2,2,web,multi_factor,high,multi_person,0.45
80,6,2,0,2,mobile,two_factor,high,one_to_one,0.76
80,6,3,0,2,web,multi_factor,high,one_to_one,0.23
80,6,4,0,1,0,0,0,0,0
80,7,1,1,2,mobile,multi_factor,low,multi_person,0.76
80,7,2,0,2,mobile,two_factor,low,one_to_one,0.01
80,7,3,0,2,mobile,simple,low,multi_person,0.23
80,7,4,0,1,0,0,0,0,0
80,8,1,1,2,web,simple,medium,multi_person,0.98
80,8,2,0,2,mobile,two_factor,high,one_to_one,0.01
80,8,3,0,2,web,simple,high,one_to_one,0.76
80,8,4,0,1,0,0,0,0,0
80,9,1,1,2,web,simple,medium,one_to_one,0.98
80,9,2,0,2,web,two_factor,low,one_to_one,0.76
80,9,3,0,2,web,multi_factor,medium,one_to_one,0.23
80,9,4,0,1,0,0,0,0,0
80,10,1,3,2,mobile,multi_factor,low,multi_person,0.23
80,10,2,0,2,mobile,simple,medium,one_to_one,0.23
80,10,3,0,2,mobile,two_factor,low,one_to_one,0.98
80,10,4,0,1,0,0,0,0,0
80,11,1,2,2,mobile,two_factor,high,one_to_one,0.01
80,11,2,0,2,mobile,multi_factor,high,one_to_one,0.45
80,11,3,0,2,web,multi_factor,medium,one_to_one,0.01
80,11,4,0,1,0,0,0,0,0
80,12,1,1,2,mobile,simple,high,one_to_one,0.98
80,12,2,0,2,mobile,multi_factor,low,one_to_one,0.01
80,12,3,0,2,web,multi_factor,low,one_to_one,0.45
80,12,4,0,1,0,0,0,0,0
80,13,1,2,2,web,simple,medium,one_to_one,0.01
80,13,2,0,2,mobile,multi_factor,low,one_to_one,0.98
80,13,3,0,2,web,two_factor,high,one_to_one,0.01
80,13,4,0,1,0,0,0,0,0
80,14,1,3,2,web,multi_factor,low,one_to_one,0.76
80,14,2,0,2,mobile,simple,high,one_to_one,0.23
80,14,3,0,2,web,two_factor,high,one_to_one,0.76
80,14,4,0,1,0,0,0,0,0
81,1,1,1,2,mobile,multi_factor,high,one_to_one,0.98
81,1,2,0,2,mobile,simple,medium,multi_person,0.45
81,1,3,0,2,web,simple,high,multi_person,0.23
81,1,4,0,1,0,0,0,0,0
81,2,1,2,2,web,multi_factor,high,one_to_one,0.01
81,2,2,0,2,mobile,multi_factor,low,multi_person,0.98
81,2,3,0,2,web,multi_factor,medium,one_to_one,0.01
81,2,4,0,1,0,0,0,0,0
81,3,1,3,2,web,two_factor,high,multi_person,0.01
81,3,2,0,2,mobile,two_factor,medium,one_to_one,0.45
81,3,3,0,2,mobile,simple,medium,multi_person,0.98
81,3,4,0,1,0,0,0,0,0
81,4,1,1,2,web,multi_factor,medium,multi_person,0.45
81,4,2,0,2,web,multi_factor,medium,multi_person,0.01
81,4,3,0,2,mobile,two_factor,high,one_to_one,0.01
81,4,4,0,1,0,0,0,0,0
81,5,1,1,2,web,multi_factor,high,one_to_one,0.98
81,5,2,0,2,web,multi_factor,high,multi_person,0.23
81,5,3,0,2,web,multi_factor,medium,multi_person,0.23
81,5,4,0,1,0,0,0,0,0
81,6,1,3,2,web,simple,low,multi_person,0.45
81,6,2,0,2,mobile,multi_factor,medium,multi_person,0.23
81,6,3,0,2,web,two_factor,high,multi_person,0.98
81,6,4,0,1,0,0,0,0,0
81,7,1,3,2,web,multi_factor,low,one_to_one,0.76
81,7,2,0,2,web,simple,low,one_to_one,0.98
81,7,3,0,2,web,two_factor,high,multi_person,0.98
81,7,4,0,1,0,0,0,0,0
81,8,1,1,2,mobile,simple,high,multi_person,0.98
81,8,2,0,2,mobile,two_factor,low,one_to_one,0.76
81,8,3,0,2,mobile,two_factor,high,one_to_one,0.23
81,8,4,0,1,0,0,0,0,0
81,9,1,1,2,mobile,simple,high,multi_person,0.98
81,9,2,0,2,mobile,simple,high,multi_person,0.76
81,9,3,0,2,mobile,multi_factor,medium,multi_person,0.76
81,9,4,0,1,0,0,0,0,0
81,10,1,2,2,web,simple,low,one_to_one,0.23
81,10,2,0,2,mobile,simple,medium,multi_person,0.45
81,10,3,0,2,web,two_factor,low,multi_person,0.01
81,10,4,0,1,0,0,0,0,0
81,11,1,2,2,mobile,multi_factor,medium,multi_person,0.98
81,11,2,0,2,mobile,multi_factor,high,multi_person,0.98
81,11,3,0,2,mobile,simple,medium,one_to_one,0.23
81,11,4,0,1,0,0,0,0,0
81,12,1,2,2,mobile,two_factor,medium,one_to_one,0.76
81,12,2,0,2,web,multi_factor,high,multi_person,0.76
81,12,3,0,2,web,multi_factor,low,multi_person,0.01
81,12,4,0,1,0,0,0,0,0
81,13,1,2,2,mobile,multi_factor,low,multi_person,0.76
81,13,2,0,2,mobile,simple,low,multi_person,0.98
81,13,3,0,2,mobile,two_factor,medium,multi_person,0.45
81,13,4,0,1,0,0,0,0,0
81,14,1,1,2,mobile,simple,high,one_to_one,0.45
81,14,2,0,2,mobile,two_factor,medium,one_to_one,0.23
81,14,3,0,2,web,two_factor,medium,one_to_one,0.01
81,14,4,0,1,0,0,0,0,0
82,1,1,3,2,mobile,two_factor,low,one_to_one,0.01
82,1,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
82,1,3,0,2,web,simple,medium,one_to_one,0.98
82,1,4,0,1,0,0,0,0,0
82,2,1,3,2,web,two_factor,medium,one_to_one,0.45
82,2,2,0,2,mobile,two_factor,medium,multi_person,0.45
82,2,3,0,2,web,two_factor,medium,multi_person,0.98
82,2,4,0,1,0,0,0,0,0
82,3,1,3,2,mobile,simple,high,multi_person,0.23
82,3,2,0,2,web,two_factor,high,one_to_one,0.45
82,3,3,0,2,mobile,two_factor,medium,one_to_one,0.76
82,3,4,0,1,0,0,0,0,0
82,4,1,1,2,mobile,two_factor,low,multi_person,0.98
82,4,2,0,2,mobile,two_factor,medium,multi_person,0.45
82,4,3,0,2,web,two_factor,low,multi_person,0.45
82,4,4,0,1,0,0,0,0,0
82,5,1,3,2,mobile,two_factor,low,one_to_one,0.01
82,5,2,0,2,web,simple,high,multi_person,0.23
82,5,3,0,2,mobile,multi_factor,low,one_to_one,0.76
82,5,4,0,1,0,0,0,0,0
82,6,1,3,2,mobile,multi_factor,medium,one_to_one,0.45
82,6,2,0,2,web,multi_factor,high,one_to_one,0.01
82,6,3,0,2,web,two_factor,high,one_to_one,0.23
82,6,4,0,1,0,0,0,0,0
82,7,1,3,2,web,two_factor,low,multi_person,0.01
82,7,2,0,2,web,multi_factor,medium,one_to_one,0.01
82,7,3,0,2,web,simple,high,multi_person,0.45
82,7,4,0,1,0,0,0,0,0
82,8,1,3,2,mobile,two_factor,low,multi_person,0.45
82,8,2,0,2,web,multi_factor,low,one_to_one,0.76
82,8,3,0,2,mobile,simple,low,multi_person,0.98
82,8,4,0,1,0,0,0,0,0
82,9,1,3,2,web,simple,medium,one_to_one,0.01
82,9,2,0,2,mobile,multi_factor,low,one_to_one,0.01
82,9,3,0,2,web,two_factor,medium,one_to_one,0.45
82,9,4,0,1,0,0,0,0,0
82,10,1,3,2,web,two_factor,medium,multi_person,0.45
82,10,2,0,2,web,two_factor,low,multi_person,0.01
82,10,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
82,10,4,0,1,0,0,0,0,0
82,11,1,2,2,mobile,simple,high,multi_person,0.23
82,11,2,0,2,mobile,two_factor,medium,multi_person,0.76
82,11,3,0,2,web,two_factor,low,one_to_one,0.45
82,11,4,0,1,0,0,0,0,0
82,12,1,1,2,web,multi_factor,low,multi_person,0.98
82,12,2,0,2,web,simple,low,one_to_one,0.76
82,12,3,0,2,mobile,simple,medium,multi_person,0.01
82,12,4,0,1,0,0,0,0,0
82,13,1,2,2,web,simple,low,multi_person,0.76
82,13,2,0,2,web,simple,low,multi_person,0.98
82,13,3,0,2,mobile,multi_factor,low,multi_person,0.76
82,13,4,0,1,0,0,0,0,0
82,14,1,1,2,web,multi_factor,low,multi_person,0.45
82,14,2,0,2,mobile,simple,high,multi_person,0.23
82,14,3,0,2,mobile,two_factor,medium,one_to_one,0.01
82,14,4,0,1,0,0,0,0,0
83,1,1,1,2,web,simple,low,one_to_one,0.76
83,1,2,0,2,mobile,simple,low,one_to_one,0.01
83,1,3,0,2,web,multi_factor,medium,multi_person,0.45
83,1,4,0,1,0,0,0,0,0
83,2,1,1,2,mobile,two_factor,medium,multi_person,0.98
83,2,2,0,2,mobile,multi_factor,low,multi_person,0.45
83,2,3,0,2,mobile,multi_factor,high,multi_person,0.98
83,2,4,0,1,0,0,0,0,0
83,3,1,1,2,mobile,two_factor,low,multi_person,0.45
83,3,2,0,2,web,two_factor,low,one_to_one,0.01
83,3,3,0,2,mobile,multi_factor,low,multi_person,0.45
83,3,4,0,1,0,0,0,0,0
83,4,1,2,2,web,simple,high,multi_person,0.45
83,4,2,0,2,mobile,multi_factor,low,one_to_one,0.98
83,4,3,0,2,mobile,two_factor,high,one_to_one,0.98
83,4,4,0,1,0,0,0,0,0
83,5,1,1,2,mobile,simple,high,one_to_one,0.76
83,5,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
83,5,3,0,2,mobile,multi_factor,high,one_to_one,0.23
83,5,4,0,1,0,0,0,0,0
83,6,1,1,2,mobile,multi_factor,low,one_to_one,0.76
83,6,2,0,2,web,multi_factor,low,multi_person,0.76
83,6,3,0,2,web,two_factor,high,multi_person,0.45
83,6,4,0,1,0,0,0,0,0
83,7,1,3,2,web,two_factor,low,multi_person,0.23
83,7,2,0,2,web,simple,high,one_to_one,0.45
83,7,3,0,2,web,two_factor,medium,multi_person,0.45
83,7,4,0,1,0,0,0,0,0
83,8,1,3,2,mobile,multi_factor,medium,multi_person,0.45
83,8,2,0,2,web,multi_factor,low,multi_person,0.76
83,8,3,0,2,web,multi_factor,low,one_to_one,0.98
83,8,4,0,1,0,0,0,0,0
83,9,1,1,2,mobile,multi_factor,low,multi_person,0.76
83,9,2,0,2,web,multi_factor,medium,one_to_one,0.23
83,9,3,0,2,mobile,multi_factor,low,multi_person,0.45
83,9,4,0,1,0,0,0,0,0
83,10,1,2,2,web,two_factor,high,one_to_one,0.23
83,10,2,0,2,mobile,two_factor,high,multi_person,0.76
83,10,3,0,2,mobile,simple,medium,multi_person,0.76
83,10,4,0,1,0,0,0,0,0
83,11,1,3,2,web,two_factor,high,multi_person,0.01
83,11,2,0,2,web,simple,low,one_to_one,0.01
83,11,3,0,2,web,two_factor,medium,multi_person,0.45
83,11,4,0,1,0,0,0,0,0
83,12,1,2,2,mobile,two_factor,high,multi_person,0.01
83,12,2,0,2,web,multi_factor,medium,one_to_one,0.76
83,12,3,0,2,web,multi_factor,low,multi_person,0.45
83,12,4,0,1,0,0,0,0,0
83,13,1,1,2,web,multi_factor,medium,multi_person,0.45
83,13,2,0,2,web,simple,low,multi_person,0.01
83,13,3,0,2,web,two_factor,low,multi_person,0.45
83,13,4,0,1,0,0,0,0,0
83,14,1,2,2,mobile,two_factor,high,multi_person,0.23
83,14,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
83,14,3,0,2,mobile,two_factor,high,one_to_one,0.01
83,14,4,0,1,0,0,0,0,0
84,1,1,3,2,web,simple,high,one_to_one,0.98
84,1,2,0,2,mobile,two_factor,low,one_to_one,0.76
84,1,3,0,2,web,two_factor,high,one_to_one,0.98
84,1,4,0,1,0,0,0,0,0
84,2,1,3,2,web,simple,low,one_to_one,0.45
84,2,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
84,2,3,0,2,mobile,simple,low,one_to_one,0.98
84,2,4,0,1,0,0,0,0,0
84,3,1,2,2,mobile,multi_factor,high,multi_person,0.01
84,3,2,0,2,mobile,two_factor,high,multi_person,0.45
84,3,3,0,2,mobile,simple,high,multi_person,0.01
84,3,4,0,1,0,0,0,0,0
84,4,1,3,2,mobile,simple,high,multi_person,0.45
84,4,2,0,2,web,two_factor,medium,multi_person,0.23
84,4,3,0,2,web,simple,medium,multi_person,0.76
84,4,4,0,1,0,0,0,0,0
84,5,1,3,2,web,simple,medium,one_to_one,0.45
84,5,2,0,2,mobile,multi_factor,high,one_to_one,0.01
84,5,3,0,2,mobile,two_factor,medium,one_to_one,0.98
84,5,4,0,1,0,0,0,0,0
84,6,1,2,2,web,simple,high,one_to_one,0.45
84,6,2,0,2,web,multi_factor,high,multi_person,0.76
84,6,3,0,2,mobile,two_factor,high,multi_person,0.45
84,6,4,0,1,0,0,0,0,0
84,7,1,2,2,mobile,two_factor,medium,one_to_one,0.45
84,7,2,0,2,mobile,multi_factor,medium,multi_person,0.98
84,7,3,0,2,web,multi_factor,high,one_to_one,0.23
84,7,4,0,1,0,0,0,0,0
84,8,1,1,2,web,simple,low,multi_person,0.98
84,8,2,0,2,mobile,two_factor,low,one_to_one,0.98
84,8,3,0,2,web,simple,medium,one_to_one,0.45
84,8,4,0,1,0,0,0,0,0
84,9,1,2,2,web,simple,high,multi_person,0.01
84,9,2,0,2,mobile,two_factor,high,multi_person,0.98
84,9,3,0,2,web,two_factor,medium,one_to_one,0.45
84,9,4,0,1,0,0,0,0,0
84,10,1,1,2,web,two_factor,medium,multi_person,0.45
84,10,2,0,2,mobile,multi_factor,medium,multi_person,0.23
84,10,3,0,2,web,simple,high,one_to_one,0.23
84,10,4,0,1,0,0,0,0,0
84,11,1,1,2,web,multi_factor,high,one_to_one,0.98
84,11,2,0,2,mobile,two_factor,low,multi_person,0.98
84,11,3,0,2,web,two_factor,low,one_to_one,0.45
84,11,4,0,1,0,0,0,0,0
84,12,1,1,2,mobile,two_factor,low,multi_person,0.98
84,12,2,0,2,mobile,multi_factor,low,one_to_one,0.01
84,12,3,0,2,mobile,simple,low,one_to_one,0.23
84,12,4,0,1,0,0,0,0,0
84,13,1,3,2,web,two_factor,low,multi_person,0.01
84,13,2,0,2,web,multi_factor,high,multi_person,0.01
84,13,3,0,2,mobile,two_factor,medium,one_to_one,0.98
84,13,4,0,1,0,0,0,0,0
84,14,1,1,2,web,two_factor,medium,one_to_one,0.76
84,14,2,0,2,web,simple,low,multi_person,0.45
84,14,3,0,2,mobile,simple,medium,one_to_one,0.76
84,14,4,0,1,0,0,0,0,0
86,1,1,2,2,web,two_factor,low,one_to_one,0.01
86,1,2,0,2,mobile,simple,high,one_to_one,0.98
86,1,3,0,2,web,two_factor,medium,multi_person,0.76
86,1,4,0,1,0,0,0,0,0
86,2,1,1,2,mobile,multi_factor,low,multi_person,0.45
86,2,2,0,2,web,simple,low,multi_person,0.01
86,2,3,0,2,mobile,two_factor,low,multi_person,0.45
86,2,4,0,1,0,0,0,0,0
86,3,1,1,2,mobile,two_factor,low,one_to_one,0.98
86,3,2,0,2,mobile,multi_factor,medium,one_to_one,0.45
86,3,3,0,2,mobile,two_factor,medium,one_to_one,0.76
86,3,4,0,1,0,0,0,0,0
86,4,1,2,2,mobile,multi_factor,medium,one_to_one,0.01
86,4,2,0,2,mobile,simple,high,one_to_one,0.98
86,4,3,0,2,mobile,multi_factor,low,multi_person,0.23
86,4,4,0,1,0,0,0,0,0
86,5,1,3,2,mobile,two_factor,low,one_to_one,0.76
86,5,2,0,2,web,two_factor,high,one_to_one,0.01
86,5,3,0,2,mobile,simple,medium,one_to_one,0.98
86,5,4,0,1,0,0,0,0,0
86,6,1,4,2,web,simple,low,multi_person,0.01
86,6,2,0,2,mobile,simple,low,one_to_one,0.01
86,6,3,0,2,mobile,two_factor,medium,one_to_one,0.01
86,6,4,0,1,0,0,0,0,0
86,7,1,1,2,web,two_factor,high,one_to_one,0.98
86,7,2,0,2,mobile,two_factor,low,one_to_one,0.01
86,7,3,0,2,mobile,multi_factor,high,multi_person,0.45
86,7,4,0,1,0,0,0,0,0
86,8,1,3,2,web,two_factor,low,multi_person,0.01
86,8,2,0,2,mobile,multi_factor,high,one_to_one,0.45
86,8,3,0,2,mobile,simple,high,one_to_one,0.45
86,8,4,0,1,0,0,0,0,0
86,9,1,1,2,mobile,simple,low,multi_person,0.45
86,9,2,0,2,web,two_factor,medium,one_to_one,0.01
86,9,3,0,2,web,multi_factor,medium,multi_person,0.45
86,9,4,0,1,0,0,0,0,0
86,10,1,2,2,mobile,multi_factor,high,one_to_one,0.45
86,10,2,0,2,mobile,simple,medium,one_to_one,0.76
86,10,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
86,10,4,0,1,0,0,0,0,0
86,11,1,3,2,mobile,simple,medium,multi_person,0.45
86,11,2,0,2,mobile,multi_factor,high,multi_person,0.76
86,11,3,0,2,mobile,simple,medium,multi_person,0.76
86,11,4,0,1,0,0,0,0,0
86,12,1,2,2,web,multi_factor,low,multi_person,0.01
86,12,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
86,12,3,0,2,web,multi_factor,high,one_to_one,0.23
86,12,4,0,1,0,0,0,0,0
86,13,1,1,2,mobile,multi_factor,high,multi_person,0.76
86,13,2,0,2,web,two_factor,high,multi_person,0.76
86,13,3,0,2,web,simple,low,one_to_one,0.01
86,13,4,0,1,0,0,0,0,0
86,14,1,3,2,web,multi_factor,low,multi_person,0.23
86,14,2,0,2,web,two_factor,medium,multi_person,0.23
86,14,3,0,2,web,multi_factor,low,multi_person,0.45
86,14,4,0,1,0,0,0,0,0
87,1,1,1,2,mobile,two_factor,low,multi_person,0.98
87,1,2,0,2,web,multi_factor,medium,one_to_one,0.01
87,1,3,0,2,mobile,simple,low,one_to_one,0.23
87,1,4,0,1,0,0,0,0,0
87,2,1,1,2,mobile,simple,low,multi_person,0.98
87,2,2,0,2,mobile,two_factor,medium,one_to_one,0.45
87,2,3,0,2,web,multi_factor,high,multi_person,0.23
87,2,4,0,1,0,0,0,0,0
87,3,1,1,2,web,simple,low,multi_person,0.98
87,3,2,0,2,mobile,multi_factor,medium,one_to_one,0.01
87,3,3,0,2,mobile,two_factor,medium,multi_person,0.45
87,3,4,0,1,0,0,0,0,0
87,4,1,1,2,mobile,two_factor,medium,multi_person,0.76
87,4,2,0,2,mobile,simple,medium,multi_person,0.45
87,4,3,0,2,mobile,two_factor,low,multi_person,0.76
87,4,4,0,1,0,0,0,0,0
87,5,1,2,2,web,simple,high,one_to_one,0.23
87,5,2,0,2,mobile,two_factor,medium,one_to_one,0.98
87,5,3,0,2,web,multi_factor,high,multi_person,0.76
87,5,4,0,1,0,0,0,0,0
87,6,1,1,2,mobile,simple,medium,one_to_one,0.76
87,6,2,0,2,web,two_factor,high,multi_person,0.23
87,6,3,0,2,mobile,multi_factor,medium,multi_person,0.45
87,6,4,0,1,0,0,0,0,0
87,7,1,3,2,web,multi_factor,medium,one_to_one,0.45
87,7,2,0,2,mobile,two_factor,medium,one_to_one,0.45
87,7,3,0,2,mobile,simple,medium,multi_person,0.76
87,7,4,0,1,0,0,0,0,0
87,8,1,1,2,mobile,simple,high,one_to_one,0.98
87,8,2,0,2,web,multi_factor,low,one_to_one,0.45
87,8,3,0,2,mobile,two_factor,medium,one_to_one,0.45
87,8,4,0,1,0,0,0,0,0
87,9,1,2,2,web,two_factor,high,multi_person,0.23
87,9,2,0,2,web,two_factor,medium,one_to_one,0.45
87,9,3,0,2,web,multi_factor,high,one_to_one,0.45
87,9,4,0,1,0,0,0,0,0
87,10,1,2,2,web,multi_factor,high,one_to_one,0.23
87,10,2,0,2,mobile,two_factor,high,one_to_one,0.98
87,10,3,0,2,mobile,two_factor,low,multi_person,0.45
87,10,4,0,1,0,0,0,0,0
87,11,1,2,2,web,multi_factor,high,one_to_one,0.45
87,11,2,0,2,web,multi_factor,medium,multi_person,0.98
87,11,3,0,2,web,simple,low,multi_person,0.45
87,11,4,0,1,0,0,0,0,0
87,12,1,1,2,mobile,two_factor,high,one_to_one,0.98
87,12,2,0,2,web,two_factor,high,multi_person,0.98
87,12,3,0,2,web,simple,low,one_to_one,0.45
87,12,4,0,1,0,0,0,0,0
87,13,1,3,2,mobile,simple,high,multi_person,0.01
87,13,2,0,2,web,multi_factor,medium,one_to_one,0.23
87,13,3,0,2,mobile,simple,high,one_to_one,0.76
87,13,4,0,1,0,0,0,0,0
87,14,1,3,2,mobile,simple,medium,one_to_one,0.23
87,14,2,0,2,web,two_factor,high,multi_person,0.76
87,14,3,0,2,web,multi_factor,medium,multi_person,0.98
87,14,4,0,1,0,0,0,0,0
88,1,1,2,2,mobile,two_factor,high,one_to_one,0.23
88,1,2,0,2,mobile,multi_factor,medium,multi_person,0.98
88,1,3,0,2,mobile,two_factor,high,multi_person,0.23
88,1,4,0,1,0,0,0,0,0
88,2,1,3,2,mobile,two_factor,medium,multi_person,0.23
88,2,2,0,2,mobile,simple,low,one_to_one,0.23
88,2,3,0,2,mobile,simple,medium,multi_person,0.76
88,2,4,0,1,0,0,0,0,0
88,3,1,1,2,mobile,two_factor,medium,multi_person,0.76
88,3,2,0,2,mobile,simple,medium,one_to_one,0.45
88,3,3,0,2,web,multi_factor,low,multi_person,0.45
88,3,4,0,1,0,0,0,0,0
88,4,1,1,2,mobile,two_factor,high,multi_person,0.23
88,4,2,0,2,web,two_factor,medium,one_to_one,0.01
88,4,3,0,2,web,multi_factor,high,multi_person,0.01
88,4,4,0,1,0,0,0,0,0
88,5,1,2,2,mobile,two_factor,medium,one_to_one,0.01
88,5,2,0,2,web,multi_factor,low,multi_person,0.98
88,5,3,0,2,web,two_factor,medium,one_to_one,0.01
88,5,4,0,1,0,0,0,0,0
88,6,1,1,2,mobile,simple,high,one_to_one,0.98
88,6,2,0,2,web,two_factor,medium,multi_person,0.98
88,6,3,0,2,mobile,multi_factor,low,one_to_one,0.76
88,6,4,0,1,0,0,0,0,0
88,7,1,3,2,web,two_factor,high,multi_person,0.23
88,7,2,0,2,mobile,two_factor,medium,multi_person,0.23
88,7,3,0,2,web,two_factor,high,one_to_one,0.76
88,7,4,0,1,0,0,0,0,0
88,8,1,2,2,mobile,two_factor,high,multi_person,0.01
88,8,2,0,2,mobile,two_factor,medium,one_to_one,0.45
88,8,3,0,2,mobile,two_factor,medium,one_to_one,0.01
88,8,4,0,1,0,0,0,0,0
88,9,1,2,2,mobile,two_factor,medium,multi_person,0.76
88,9,2,0,2,web,two_factor,medium,multi_person,0.98
88,9,3,0,2,mobile,multi_factor,medium,one_to_one,0.01
88,9,4,0,1,0,0,0,0,0
88,10,1,2,2,web,multi_factor,high,one_to_one,0.01
88,10,2,0,2,mobile,two_factor,high,multi_person,0.98
88,10,3,0,2,web,two_factor,high,multi_person,0.98
88,10,4,0,1,0,0,0,0,0
88,11,1,2,2,mobile,multi_factor,low,multi_person,0.01
88,11,2,0,2,mobile,simple,medium,multi_person,0.45
88,11,3,0,2,mobile,simple,medium,multi_person,0.23
88,11,4,0,1,0,0,0,0,0
88,12,1,3,2,web,two_factor,high,one_to_one,0.76
88,12,2,0,2,mobile,two_factor,high,multi_person,0.45
88,12,3,0,2,mobile,two_factor,high,multi_person,0.76
88,12,4,0,1,0,0,0,0,0
88,13,1,3,2,web,simple,medium,multi_person,0.23
88,13,2,0,2,web,multi_factor,low,one_to_one,0.23
88,13,3,0,2,mobile,two_factor,medium,multi_person,0.76
88,13,4,0,1,0,0,0,0,0
88,14,1,1,2,web,simple,medium,one_to_one,0.98
88,14,2,0,2,web,multi_factor,low,one_to_one,0.45
88,14,3,0,2,mobile,simple,high,multi_person,0.45
88,14,4,0,1,0,0,0,0,0
